date,항구,total_weight,total_amount,trade_count,price_per_kg,region_id,weather_region,wind_speed,water_temp,month,weekday,season_peak
2024-10-04,고성,2,22000,2,11000.0,5,통영,7.8,25.3,10,4,1
2024-10-05,고성,9,45000,6,5000.0,5,통영,8.8,25.3,10,5,1
2024-10-07,고성,4,17000,2,4250.0,5,통영,6.2,24.7,10,0,1
2024-10-08,고성,5,27000,3,5400.0,5,통영,5.2,24.6,10,1,1
2024-10-09,고성,12,53000,6,4416.666666666667,5,통영,10.1,24.5,10,2,1
2024-10-10,고성,10,56000,4,5600.0,5,통영,5.2,24.4,10,3,1
2024-10-11,고성,13,30000,3,2307.6923076923076,5,통영,2.7,24.4,10,4,1
2024-10-12,고성,3,17000,3,5666.666666666667,5,통영,3.8,24.7,10,5,1
2024-10-13,고성,3,23000,3,7666.666666666667,5,통영,8.6,24.6,10,6,1
2024-10-14,고성,1,1000,1,1000.0,5,통영,4.0,24.3,10,0,1
2024-10-15,고성,2,12000,2,6000.0,5,통영,3.7,24.2,10,1,1
2024-10-16,고성,4,42000,3,10500.0,5,통영,7.6,24.1,10,2,1
2024-10-17,고성,7,85000,7,12142.857142857143,5,통영,9.4,23.8,10,3,1
2024-10-18,고성,5,48000,4,9600.0,5,통영,7.9,23.9,10,4,1
2024-10-19,고성,17,123000,12,7235.294117647059,5,통영,10.5,23.9,10,5,1
2024-10-21,고성,9,70000,6,7777.777777777777,5,통영,8.8,23.2,10,0,1
2024-10-22,고성,8,67000,5,8375.0,5,통영,8.1,22.9,10,1,1
2024-10-23,고성,12,104000,5,8666.666666666666,5,통영,9.7,22.9,10,2,1
2024-10-24,고성,16,143000,9,8937.5,5,통영,6.2,22.8,10,3,1
2024-10-26,고성,15,122000,11,8133.333333333333,5,통영,9.7,22.7,10,5,1
2024-10-27,고성,47,320000,16,6808.510638297872,5,통영,4.5,22.3,10,6,1
2024-10-28,고성,3,25000,3,8333.333333333334,5,통영,6.0,22.1,10,0,1
2024-10-29,고성,7,66000,4,9428.57142857143,5,통영,10.0,23.0,10,1,1
2024-10-30,고성,10,132000,6,13200.0,5,통영,6.3,24.0,10,2,1
2024-10-31,고성,6,105000,6,17500.0,5,통영,8.7,22.3,10,3,1
2024-11-01,고성,5,54000,3,10800.0,5,통영,9.2,21.7,11,4,1
2024-11-02,고성,5,70000,5,14000.0,5,통영,9.0,21.8,11,5,1
2024-11-04,고성,28,354000,13,12642.857142857143,5,통영,5.1,21.3,11,0,1
2024-11-05,고성,11,129000,5,11727.272727272728,5,통영,5.6,21.2,11,1,1
2024-11-06,고성,12,106000,7,8833.333333333334,5,통영,6.1,21.1,11,2,1
2024-11-07,고성,12,86000,7,7166.666666666667,5,통영,5.3,21.0,11,3,1
2024-11-08,고성,8,100000,5,12500.0,5,통영,6.4,20.8,11,4,1
2024-11-09,고성,9,101000,5,11222.222222222223,5,통영,6.1,20.5,11,5,1
2024-11-10,고성,3,43000,3,14333.333333333334,5,통영,5.7,20.4,11,6,1
2024-11-11,고성,5,45000,4,9000.0,5,통영,5.9,20.5,11,0,1
2024-11-12,고성,19,136000,7,7157.894736842105,5,통영,4.7,20.7,11,1,1
2024-11-13,고성,13,70000,5,5384.615384615385,5,통영,8.2,20.5,11,2,1
2024-11-14,고성,5,28000,4,5600.0,5,통영,6.8,20.4,11,3,1
2024-11-15,고성,3,32000,3,10666.666666666666,5,통영,6.9,20.4,11,4,1
2024-11-16,고성,2,10000,2,5000.0,5,통영,5.3,20.4,11,5,1
2024-11-18,고성,4,60000,4,15000.0,5,통영,8.2,20.6,11,0,1
2024-11-19,고성,10,104000,7,10400.0,5,통영,8.4,20.9,11,1,1
2024-11-20,고성,5,71000,4,14200.0,5,통영,3.8,20.3,11,2,1
2024-11-21,고성,4,78000,4,19500.0,5,통영,6.0,19.0,11,3,1
2024-11-22,고성,4,48000,1,12000.0,5,통영,6.9,18.8,11,4,1
2024-11-23,고성,4,46000,4,11500.0,5,통영,6.1,18.5,11,5,1
2024-11-24,고성,5,61000,3,12200.0,5,통영,6.8,18.2,11,6,1
2024-11-26,고성,3,42000,2,14000.0,5,통영,9.8,18.2,11,1,1
2024-11-27,고성,2,31000,2,15500.0,5,통영,11.9,19.0,11,2,1
2024-11-29,고성,3,24000,2,8000.0,5,통영,10.7,17.5,11,4,1
2024-11-30,고성,3,35000,2,11666.666666666666,5,통영,8.2,17.3,11,5,1
2024-12-02,고성,3,41000,3,13666.666666666666,5,통영,4.7,17.0,12,0,1
2024-12-06,고성,1,13000,1,13000.0,5,통영,5.9,15.6,12,4,1
2024-12-07,고성,1,10000,1,10000.0,5,통영,7.1,15.6,12,5,1
2024-12-08,고성,2,30000,2,15000.0,5,통영,8.1,15.6,12,6,1
2024-12-09,고성,1,10000,1,10000.0,5,통영,4.9,16.5,12,0,1
2025-04-11,고성,2,90000,2,45000.0,5,통영,2.4,13.5,4,4,0
2025-04-15,고성,1,3000,1,3000.0,5,통영,10.4,12.2,4,1,0
2025-04-16,고성,1,40000,1,40000.0,5,통영,4.0,13.0,4,2,0
2025-04-29,고성,2,42000,2,21000.0,5,통영,5.1,14.8,4,1,0
2025-05-12,고성,1,28000,1,28000.0,5,통영,5.8,15.1,5,0,0
2025-06-23,고성,2,33000,1,16500.0,5,통영,1.7,22.1,6,0,0
2025-08-27,고성,16,16000,2,1000.0,5,통영,2.8,27.7,8,2,0
2025-08-28,고성,6,6000,1,1000.0,5,통영,2.7,27.1,8,3,0
2025-08-29,고성,10,15000,1,1500.0,5,통영,3.0,28.8,8,4,0
2025-09-08,고성,20,30000,4,1500.0,5,통영,2.1,28.4,9,0,1
2025-09-09,고성,8,12000,2,1500.0,5,통영,6.7,26.8,9,1,1
2025-09-10,고성,6,36000,3,6000.0,5,통영,6.0,27.9,9,2,1
2025-09-11,고성,8,8000,1,1000.0,5,통영,9.5,27.5,9,3,1
2025-09-12,고성,4,8000,1,2000.0,5,통영,8.5,27.1,9,4,1
2025-09-13,고성,2,4000,1,2000.0,5,통영,6.9,26.3,9,5,1
2025-09-14,고성,12,48000,3,4000.0,5,통영,2.6,26.9,9,6,1
2025-09-15,고성,10,15000,2,1500.0,5,통영,1.7,27.7,9,0,1
2025-09-16,고성,8,10000,2,1250.0,5,통영,2.5,27.8,9,1,1
2025-09-17,고성,6,9000,2,1500.0,5,통영,4.3,28.3,9,2,1
2025-09-18,고성,10,14000,4,1400.0,5,통영,9.7,27.0,9,3,1
2025-09-19,고성,12,26000,3,2166.6666666666665,5,통영,9.8,25.6,9,4,1
2025-09-20,고성,12,14000,3,1166.6666666666667,5,통영,7.4,26.3,9,5,1
2025-09-22,고성,18,37000,2,2055.5555555555557,5,통영,11.2,25.3,9,0,1
2025-09-23,고성,8,16000,2,2000.0,5,통영,10.5,25.4,9,1,1
2025-10-20,고성,21,54000,5,2571.4285714285716,5,통영,7.7,24.5,10,0,1
2025-10-21,고성,18,98000,3,5444.444444444444,5,통영,8.8,24.8,10,1,1
2025-10-22,고성,14,60000,4,4285.714285714285,5,통영,9.8,24.8,10,2,1
2025-10-23,고성,6,33000,3,5500.0,5,통영,8.9,24.7,10,3,1
2025-10-24,고성,6,25000,2,4166.666666666667,5,통영,8.2,24.2,10,4,1
2025-10-25,고성,14,53000,4,3785.714285714286,5,통영,4.7,24.1,10,5,1
2025-10-26,고성,8,38000,4,4750.0,5,통영,6.5,24.3,10,6,1
2025-10-27,고성,2,6000,1,3000.0,5,통영,9.3,23.5,10,0,1
2025-10-28,고성,10,54000,4,5400.0,5,통영,5.6,23.1,10,1,1
2025-10-29,고성,8,21000,3,2625.0,5,통영,7.7,23.3,10,2,1
2025-10-30,고성,2,13000,1,6500.0,5,통영,6.2,24.3,10,3,1
2025-10-31,고성,28,137000,7,4892.857142857143,5,통영,5.2,23.2,10,4,1
2025-11-01,고성,6,30000,1,5000.0,5,통영,9.8,23.1,11,5,1
2025-11-03,고성,20,106000,6,5300.0,5,통영,7.0,21.9,11,0,1
2025-11-04,고성,6,33000,3,5500.0,5,통영,4.1,22.2,11,1,1
2025-11-05,고성,8,104000,4,13000.0,5,통영,6.4,21.5,11,2,1
2025-11-06,고성,8,63000,3,7875.0,5,통영,6.0,23.0,11,3,1
2025-11-07,고성,22,149000,7,6772.727272727273,5,통영,7.9,23.3,11,4,1
2025-11-08,고성,14,81000,4,5785.714285714285,5,통영,8.5,22.2,11,5,1
2025-11-09,고성,6,48000,3,8000.0,5,통영,8.0,22.1,11,6,1
2025-11-10,고성,6,32000,2,5333.333333333333,5,통영,5.8,21.7,11,0,1
2025-11-11,고성,16,90000,3,5625.0,5,통영,5.7,20.9,11,1,1
2025-11-12,고성,10,120000,5,12000.0,5,통영,6.7,20.5,11,2,1
2025-11-14,고성,6,39000,3,6500.0,5,통영,5.8,20.4,11,4,1
2025-11-15,고성,4,56000,2,14000.0,5,통영,4.4,20.7,11,5,1
2025-11-17,고성,6,40000,2,6666.666666666667,5,통영,9.9,21.3,11,0,1
2025-11-21,고성,2,4000,1,2000.0,5,통영,8.2,18.4,11,4,1
2025-11-23,고성,4,28000,2,7000.0,5,통영,4.9,18.2,11,6,1
2025-11-24,고성,4,19000,2,4750.0,5,통영,4.3,18.6,11,0,1
2025-11-25,고성,2,12000,1,6000.0,5,통영,10.6,21.0,11,1,1
2025-11-28,고성,2,10000,1,5000.0,5,통영,6.1,17.1,11,4,1
2023-01-02,마산,20193,128270000,24,6352.201257861635,6,마산,2.55,6.75,1,0,0
2023-01-03,마산,13281,86542000,24,6516.226187787064,6,마산,3.325,6.675,1,1,0
2023-01-04,마산,23750,157927000,24,6649.557894736842,6,마산,2.325,6.475,1,2,0
2023-01-06,마산,19589,132305000,29,6754.045637857981,6,마산,2.125,6.2,1,4,0
2023-01-09,마산,45,491000,3,10911.111111111111,6,마산,1.025,6.3,1,0,0
2023-01-15,마산,5,17000,1,3400.0,6,마산,1.875,6.825,1,6,0
2023-01-25,마산,12806,97756000,17,7633.6092456660945,6,마산,2.375,5.4,1,2,0
2023-02-10,마산,9823,79437000,18,8086.837015168482,6,마산,3.575,5.8,2,4,0
2023-02-15,마산,35427,281622000,27,7949.360657125921,6,마산,2.15,6.35,2,2,0
2023-02-22,마산,130,895000,8,6884.615384615385,6,마산,1.5,6.85,2,2,0
2023-03-16,마산,4066,24280000,15,5971.470732907034,6,마산,3.6,10.225,3,3,0
2023-04-20,마산,5,25000,1,5000.0,6,마산,1.625,14.55,4,3,0
2023-06-13,마산,25,117000,5,4680.0,6,마산,2.475,21.725,6,1,0
2023-06-14,마산,10,50000,2,5000.0,6,마산,1.75,19.8,6,2,0
2023-06-16,마산,10,40000,2,4000.0,6,마산,1.25,19.9,6,4,0
2023-06-22,마산,50,178000,5,3560.0,6,마산,1.2,21.5,6,3,0
2023-06-23,마산,10,51000,2,5100.0,6,마산,3.2,20.95,6,4,0
2023-06-24,마산,25,93000,5,3720.0,6,마산,1.65,22.175,6,5,0
2023-06-26,마산,20,89000,3,4450.0,6,마산,3.55,22.55,6,0,0
2023-06-27,마산,25,132000,4,5280.0,6,마산,4.7,22.975,6,1,0
2023-06-28,마산,35,208000,6,5942.857142857143,6,마산,2.1,22.575,6,2,0
2023-06-29,마산,20,101000,4,5050.0,6,마산,4.525,22.15,6,3,0
2023-07-01,마산,35,147000,6,4200.0,6,마산,3.175,21.575,7,5,0
2023-07-07,마산,20,91000,3,4550.0,6,마산,1.2,21.175,7,4,0
2023-07-08,마산,30,144000,3,4800.0,6,마산,1.25,20.85,7,5,0
2023-07-11,마산,25,103000,5,4120.0,6,마산,2.225,21.5,7,1,0
2023-07-12,마산,40,154000,8,3850.0,6,마산,2.25,21.35,7,2,0
2023-07-13,마산,50,211000,7,4220.0,6,마산,2.225,20.95,7,3,0
2023-07-17,마산,70,260000,8,3714.285714285714,6,마산,1.2000000000000002,20.7,7,0,0
2023-07-18,마산,38,160000,2,4210.526315789473,6,마산,2.0,21.5,7,1,0
2023-07-22,마산,5,15000,1,3000.0,6,마산,1.8,22.525,7,5,0
2023-07-26,마산,76,305000,4,4013.157894736842,6,마산,1.925,20.75,7,2,0
2023-07-27,마산,152,465000,4,3059.2105263157896,6,마산,1.975,20.65,7,3,0
2023-08-01,마산,34,168000,4,4941.176470588235,6,마산,1.55,22.075,8,1,0
2023-08-16,마산,5,15000,1,3000.0,6,마산,2.6,25.275,8,2,0
2023-08-21,마산,4408,22571000,17,5120.4627949183305,6,마산,1.2,25.2,8,0,0
2023-08-22,마산,2049,9447000,25,4610.541727672035,6,마산,2.275,25.575,8,1,0
2023-08-23,마산,133,455000,6,3421.0526315789475,6,마산,2.45,25.275,8,2,0
2023-08-24,마산,266,835000,8,3139.097744360902,6,마산,3.65,26.275,8,3,0
2023-08-25,마산,10,32000,1,3200.0,6,마산,1.775,27.525,8,4,0
2023-08-28,마산,5,15000,1,3000.0,6,마산,2.35,25.95,8,0,0
2023-09-07,마산,25,116000,2,4640.0,6,마산,2.5,24.625,9,3,1
2023-09-08,마산,70,93000,4,1328.5714285714287,6,마산,2.075,24.5,9,4,1
2023-09-09,마산,35,94000,4,2685.714285714286,6,마산,2.6500000000000004,24.475,9,5,1
2023-09-11,마산,18651,80075000,31,4293.335477990457,6,마산,1.35,25.425,9,0,1
2023-09-12,마산,65484,326239000,43,4981.965060167369,6,마산,2.15,25.85,9,1,1
2023-09-13,마산,25,67000,5,2680.0,6,마산,0.85,25.675,9,2,1
2023-09-14,마산,5,10000,1,2000.0,6,마산,0.7749999999999999,25.475,9,3,1
2023-09-18,마산,75783,359361000,27,4741.97379359487,6,마산,1.5,24.4,9,0,1
2023-09-19,마산,15,24000,1,1600.0,6,마산,1.875,24.5,9,1,1
2023-09-20,마산,70226,263525000,44,3752.527553897417,6,마산,1.65,24.45,9,2,1
2023-09-22,마산,45399,187515000,22,4130.377321086367,6,마산,1.325,24.725,9,4,1
2023-09-23,마산,114003,459228000,27,4028.209783953054,6,마산,3.45,24.7,9,5,1
2023-09-24,마산,10,25000,2,2500.0,6,마산,3.25,24.7,9,6,1
2023-09-25,마산,84253,345659000,33,4102.631360307645,6,마산,2.325,24.55,9,0,1
2023-09-28,마산,52934,221085000,24,4176.616163524389,6,마산,1.225,24.525,9,3,1
2023-10-04,마산,69545,294314000,33,4231.993673161262,6,마산,2.475,23.625,10,2,1
2023-10-05,마산,135204,543192000,26,4017.5734445726457,6,마산,2.175,23.175,10,3,1
2023-10-06,마산,76292,327301000,31,4290.109054684633,6,마산,2.25,23.075,10,4,1
2023-10-07,마산,65,131000,5,2015.3846153846155,6,마산,2.35,22.625,10,5,1
2023-10-09,마산,35,84000,5,2400.0,6,마산,1.775,22.275,10,0,1
2023-10-10,마산,35,79000,4,2257.1428571428573,6,마산,1.775,22.075,10,1,1
2023-10-11,마산,15,36000,2,2400.0,6,마산,2.575,21.95,10,2,1
2023-10-12,마산,119055,532905000,36,4476.124480282222,6,마산,2.0,21.775,10,3,1
2023-10-13,마산,40,186000,6,4650.0,6,마산,2.0250000000000004,21.675,10,4,1
2023-10-14,마산,30,78000,5,2600.0,6,마산,1.375,21.625,10,5,1
2023-10-16,마산,30,94000,6,3133.3333333333335,6,마산,1.4,21.6,10,0,1
2023-10-17,마산,75,356000,12,4746.666666666667,6,마산,2.466666666666667,21.433333333333334,10,1,1
2023-10-18,마산,40,46000,3,1150.0,6,마산,1.425,21.2,10,2,1
2023-10-19,마산,78395,365469000,40,4661.891702276931,6,마산,1.6749999999999998,21.05,10,3,1
2023-10-20,마산,70010,282124000,42,4029.7671761176975,6,마산,2.725,21.0,10,4,1
2023-10-21,마산,120,236000,9,1966.6666666666667,6,마산,3.1750000000000003,20.475,10,5,1
2023-10-23,마산,145,316000,16,2179.310344827586,6,마산,2.7,20.25,10,0,1
2023-10-24,마산,125057,546896000,42,4373.173832732274,6,마산,1.2,20.275,10,1,1
2023-10-25,마산,30,81000,4,2700.0,6,마산,1.825,20.3,10,2,1
2023-10-26,마산,5,12000,1,2400.0,6,마산,1.975,20.175,10,3,1
2023-10-27,마산,11927,44691000,29,3747.04452083508,6,마산,1.275,20.05,10,4,1
2023-10-28,마산,20,85000,4,4250.0,6,마산,1.65,19.9,10,5,1
2023-10-30,마산,106605,485663000,28,4555.724403170583,6,마산,1.6,19.775,10,0,1
2023-10-31,마산,65,126000,10,1938.4615384615386,6,마산,1.3250000000000002,19.65,10,1,1
2023-11-01,마산,20,56000,4,2800.0,6,마산,1.075,19.625,11,2,1
2023-11-02,마산,15,47000,3,3133.3333333333335,6,마산,1.25,19.575,11,3,1
2023-11-03,마산,46538,230474500,40,4952.393742747862,6,마산,0.8500000000000001,19.675,11,4,1
2023-11-04,마산,30,105000,6,3500.0,6,마산,0.6,19.8,11,5,1
2023-11-06,마산,47141,200584000,26,4254.979741626185,6,마산,5.3500000000000005,19.95,11,0,1
2023-11-07,마산,30,69000,4,2300.0,6,마산,1.6,19.825,11,1,1
2023-11-08,마산,145,426000,12,2937.9310344827586,6,마산,2.65,19.525,11,2,1
2023-11-09,마산,36751,179202000,33,4876.112214633616,6,마산,1.3,19.175,11,3,1
2023-11-10,마산,25,123000,3,4920.0,6,마산,2.3,19.125,11,4,1
2023-11-11,마산,20,62000,2,3100.0,6,마산,3.5,18.575,11,5,1
2023-11-13,마산,27867,129518000,30,4647.719524886066,6,마산,2.375,16.799999999999997,11,0,1
2023-11-14,마산,15,69000,2,4600.0,6,마산,2.375,16.1,11,1,1
2023-11-15,마산,10019,53281000,29,5317.995807964867,6,마산,1.75,15.9,11,2,1
2023-11-17,마산,25,63000,3,2520.0,6,마산,2.1,15.625,11,4,1
2023-11-18,마산,25,85000,3,3400.0,6,마산,3.45,15.125,11,5,1
2023-11-20,마산,55,159000,4,2890.909090909091,6,마산,1.975,14.625,11,0,1
2023-11-21,마산,35,129000,4,3685.714285714286,6,마산,1.475,14.6,11,1,1
2023-11-22,마산,10,31000,2,3100.0,6,마산,2.525,14.475,11,2,1
2023-11-23,마산,40,204000,6,5100.0,6,마산,2.35,14.525,11,3,1
2023-11-24,마산,24385,123104000,33,5048.349395119951,6,마산,3.25,14.475,11,4,1
2023-11-25,마산,25,92000,3,3680.0,6,마산,2.35,13.925,11,5,1
2023-11-27,마산,15,31000,3,2066.6666666666665,6,마산,1.025,13.15,11,0,1
2023-11-28,마산,25,60000,4,2400.0,6,마산,2.2,13.125,11,1,1
2023-11-29,마산,10,34000,2,3400.0,6,마산,1.825,12.9,11,2,1
2023-11-30,마산,5,10000,1,2000.0,6,마산,2.875,12.45,11,3,1
2023-12-01,마산,25,46000,3,1840.0,6,마산,2.7,11.925,12,4,1
2023-12-02,마산,5,15000,1,3000.0,6,마산,2.025,11.55,12,5,1
2023-12-04,마산,26587,163186000,24,6137.811712491067,6,마산,1.075,11.575,12,0,1
2023-12-06,마산,20691,117949000,23,5700.49780097627,6,마산,1.6,11.4,12,2,1
2023-12-07,마산,145,263000,8,1813.7931034482758,6,마산,3.225,11.35,12,3,1
2023-12-11,마산,25118,152930000,23,6088.462457202007,6,마산,2.1,11.45,12,0,1
2023-12-12,마산,37031,220328000,19,5949.8258216089225,6,마산,2.425,11.425,12,1,1
2023-12-15,마산,35,118000,5,3371.4285714285716,6,마산,2.25,11.55,12,4,1
2023-12-16,마산,5,20000,1,4000.0,6,마산,0.925,11.6,12,5,1
2023-12-23,마산,35,158000,3,4514.285714285715,6,마산,2.95,8.8,12,5,1
2023-12-30,마산,5,40000,1,8000.0,6,마산,0.825,8.625,12,5,1
2024-01-02,마산,23370,119945000,22,5132.434745400085,6,마산,1.2999999999999998,8.325000000000001,1,1,0
2024-01-04,마산,16093,93830000,19,5830.485304169515,6,마산,2.675,8.4,1,3,0
2024-01-05,마산,14212,73972000,26,5204.89726991275,6,마산,1.3250000000000002,8.35,1,4,0
2024-01-08,마산,9671,54683000,19,5654.327370489091,6,마산,2.525,8.175,1,0,0
2024-01-11,마산,24377,153767000,17,6307.872174590802,6,마산,1.925,7.725,1,3,0
2024-01-13,마산,5,15000,1,3000.0,6,마산,1.975,7.45,1,5,0
2024-02-01,마산,24624,137234000,26,5573.180636777128,6,마산,1.625,6.65,2,3,0
2024-02-07,마산,25,66000,4,2640.0,6,마산,1.7,7.175,2,2,0
2024-02-13,마산,33953,221413000,20,6521.161605749124,6,마산,1.15,7.525,2,1,0
2024-02-14,마산,85,416000,6,4894.117647058823,6,마산,0.575,7.675,2,2,0
2024-02-20,마산,35,296000,6,8457.142857142857,6,마산,2.2,8.425,2,1,0
2024-03-06,마산,50,260000,5,5200.0,6,마산,2.925,8.4,3,2,0
2024-03-13,마산,5,18000,1,3600.0,6,마산,2.275,8.925,3,2,0
2024-03-14,마산,23921,101980000,15,4263.199699009238,6,마산,2.9000000000000004,9.05,3,3,0
2024-03-25,마산,70,418000,7,5971.428571428572,6,마산,2.5,10.325,3,0,0
2024-04-01,마산,21280,94315000,17,4432.095864661655,6,마산,2.025,11.075,4,0,0
2024-04-12,마산,35,84000,4,2400.0,6,마산,1.675,12.8,4,4,0
2024-06-03,마산,20,121000,4,6050.0,6,마산,3.325,19.925,6,0,0
2024-06-05,마산,25,151000,4,6040.0,6,마산,3.025,20.6,6,2,0
2024-06-06,마산,5,18000,1,3600.0,6,마산,1.95,20.675,6,3,0
2024-06-10,마산,20,142000,3,7100.0,6,마산,2.1,20.75,6,0,0
2024-06-14,마산,40,80000,3,2000.0,6,마산,2.575,20.65,6,4,0
2024-06-17,마산,25,92000,3,3680.0,6,마산,1.025,20.075,6,0,0
2024-06-18,마산,25,86000,4,3440.0,6,마산,2.425,19.75,6,1,0
2024-06-25,마산,20,112000,3,5600.0,6,마산,2.075,20.825,6,1,0
2024-06-26,마산,40,188000,8,4700.0,6,마산,1.775,20.2,6,2,0
2024-06-27,마산,35,163000,7,4657.142857142857,6,마산,1.05,20.35,6,3,0
2024-06-28,마산,15,93000,3,6200.0,6,마산,3.05,19.9,6,4,0
2024-06-29,마산,10,68000,2,6800.0,6,마산,3.2,20.525,6,5,0
2024-07-01,마산,15,83000,3,5533.333333333333,6,마산,2.875,20.9,7,0,0
2024-07-02,마산,5,22000,1,4400.0,6,마산,2.925,20.8,7,1,0
2024-07-04,마산,60,340000,8,5666.666666666667,6,마산,3.225,20.35,7,3,0
2024-07-05,마산,55,244000,9,4436.363636363636,6,마산,5.199999999999999,20.325,7,4,0
2024-07-06,마산,10,55000,2,5500.0,6,마산,4.800000000000001,20.35,7,5,0
2024-07-08,마산,95,350000,10,3684.2105263157896,6,마산,2.8,19.75,7,0,0
2024-07-09,마산,15,98000,3,6533.333333333333,6,마산,3.3000000000000003,19.525,7,1,0
2024-07-10,마산,40,92000,3,2300.0,6,마산,4.25,20.5,7,2,0
2024-07-11,마산,275,1142000,19,4152.727272727273,6,마산,1.525,19.75,7,3,0
2024-07-12,마산,125,472000,11,3776.0,6,마산,1.525,20.525,7,4,0
2024-07-13,마산,110,332000,10,3018.181818181818,6,마산,1.625,21.4,7,5,0
2024-07-15,마산,25,89000,5,3560.0,6,마산,2.2,20.6,7,0,0
2024-07-16,마산,10,57000,2,5700.0,6,마산,1.85,23.05,7,1,0
2024-07-17,마산,25,77000,4,3080.0,6,마산,2.3,20.75,7,2,0
2024-07-18,마산,76,240000,2,3157.8947368421054,6,마산,5.35,21.05,7,3,0
2024-07-19,마산,55,194000,6,3527.2727272727275,6,마산,3.8,21.025,7,4,0
2024-07-20,마산,80,216000,10,2700.0,6,마산,3.2,20.175,7,5,0
2024-07-24,마산,30,132000,6,4400.0,6,마산,3.2,20.075,7,2,0
2024-07-30,마산,38,100000,1,2631.5789473684213,6,마산,1.325,25.375,7,1,0
2024-07-31,마산,20,119000,4,5950.0,6,마산,2.325,22.075,7,2,0
2024-08-02,마산,40,152000,6,3800.0,6,마산,3.125,19.625,8,4,0
2024-08-03,마산,10,28000,2,2800.0,6,마산,1.4,19.025,8,5,0
2024-08-10,마산,5,20000,1,4000.0,6,마산,2.675,23.05,8,5,0
2024-08-12,마산,5,25000,1,5000.0,6,마산,1.875,24.925,8,0,0
2024-08-17,마산,60,150000,3,2500.0,6,마산,1.4249999999999998,28.6,8,5,0
2024-08-21,마산,20,20000,1,1000.0,6,마산,3.225,30.2,8,2,0
2024-08-30,마산,840,2290000,10,2726.190476190476,6,마산,3.1,25.5,8,4,0
2024-09-02,마산,715,1321000,11,1847.5524475524476,6,마산,1.45,27.75,9,0,1
2024-09-04,마산,25,34000,2,1360.0,6,마산,1.925,27.625,9,2,1
2024-09-05,마산,37740,94140000,19,2494.435612082671,6,마산,2.0,27.75,9,3,1
2024-09-09,마산,5,15000,1,3000.0,6,마산,1.275,28.575,9,0,1
2024-09-14,마산,10,92000,2,9200.0,6,마산,1.8,29.225,9,5,1
2024-09-23,마산,18640,48673000,15,2611.2124463519312,6,마산,3.4,28.4,9,0,1
2024-09-24,마산,40,336000,5,8400.0,6,마산,2.55,28.575,9,1,1
2024-09-25,마산,225,768000,20,3413.3333333333335,6,마산,2.425,28.425,9,2,1
2024-09-26,마산,75,523000,8,6973.333333333333,6,마산,1.7000000000000002,28.15,9,3,1
2024-09-27,마산,125,454000,15,3632.0,6,마산,1.7,27.875,9,4,1
2024-09-28,마산,45,213000,8,4733.333333333333,6,마산,2.4,27.75,9,5,1
2024-09-30,마산,10,76000,1,7600.0,6,마산,3.225,27.65,9,0,1
2024-10-01,마산,43775,128969000,39,2946.179326099372,6,마산,2.35,27.475,10,1,1
2024-10-02,마산,47620,143816500,36,3020.0860982780346,6,마산,2.7,27.025,10,2,1
2024-10-03,마산,165,504000,7,3054.5454545454545,6,마산,3.5,26.55,10,3,1
2024-10-04,마산,205,781000,24,3809.756097560976,6,마산,1.6749999999999998,25.425,10,4,1
2024-10-05,마산,185,581000,19,3140.5405405405404,6,마산,1.8,25.3,10,5,1
2024-10-07,마산,24850,81852000,22,3293.843058350101,6,마산,3.7,24.925,10,0,1
2024-10-08,마산,115,470000,16,4086.9565217391305,6,마산,2.15,24.525,10,1,1
2024-10-09,마산,60,138000,6,2300.0,6,마산,2.6750000000000003,24.25,10,2,1
2024-10-10,마산,34525,144142000,51,4175.003620564808,6,마산,2.825,24.15,10,3,1
2024-10-11,마산,34075,124098000,30,3641.907556859868,6,마산,1.975,23.875,10,4,1
2024-10-12,마산,200,560000,26,2800.0,6,마산,1.7,23.975,10,5,1
2024-10-14,마산,50880,149190000,47,2932.193396226415,6,마산,1.6,23.9,10,0,1
2024-10-15,마산,47655,200686000,29,4211.226523974399,6,마산,0.3,23.9,10,1,1
2024-10-16,마산,60,191000,10,3183.3333333333335,6,마산,2.475,23.875,10,2,1
2024-10-17,마산,105,313000,18,2980.9523809523807,6,마산,2.475,23.9,10,3,1
2024-10-18,마산,36730,148417000,17,4040.756874489518,6,마산,2.1,23.825,10,4,1
2024-10-19,마산,15,50000,2,3333.3333333333335,6,마산,3.025,23.725,10,5,1
2024-10-21,마산,85025,241716000,36,2842.881505439577,6,마산,2.55,23.65,10,0,1
2024-10-22,마산,30980,64309000,21,2075.823111684958,6,마산,1.45,23.45,10,1,1
2024-10-23,마산,43635,134225800,39,3076.1040449180705,6,마산,1.85,23.375,10,2,1
2024-10-24,마산,50,177000,6,3540.0,6,마산,2.475,23.15,10,3,1
2024-10-25,마산,84460,314969600,39,3729.2161970163393,6,마산,2.075,22.775,10,4,1
2024-10-26,마산,165,541000,16,3278.787878787879,6,마산,2.525,22.6,10,5,1
2024-10-28,마산,30,123000,5,4100.0,6,마산,2.3000000000000003,22.3,10,0,1
2024-10-29,마산,5,28000,1,5600.0,6,마산,2.225,22.1,10,1,1
2024-10-30,마산,75,221000,10,2946.6666666666665,6,마산,2.4,21.96666666666667,10,2,1
2024-10-31,마산,100,328000,13,3280.0,6,마산,1.75,21.7,10,3,1
